CODE,TITLE,Type,CREDITS,SLOT,FACULTY,VENUE
BAEEE202,Control Systems,ETH,3,A2+TA2,ANGALAESWARI S,AB2-402
BAEEE202,Control Systems,ELA,1,L27+L28,ANGALAESWARI S,AB1-306
BAEEE202,Control Systems,ETH,3,A2+TA2,MITHU SARKAR,AB2-406
BAEEE202,Control Systems,ELA,1,L21+L22,MITHU SARKAR,AB1-306
BAEEE202,Control Systems,ETH,3,A1+TA1,ARNAB PAL,AB2-406
BAEEE202,Control Systems,ELA,1,L29+L30,ARNAB PAL,AB1-306
BAEEE203,Microcontrollers and Embedded Programming,ETH,3,C2+TC2,SUMATHI V,AB2-401
BAEEE203,Microcontrollers and Embedded Programming,ELA,1,L1+L2,SUMATHI V,AB1-603A
BAEEE203,Microcontrollers and Embedded Programming,ETH,3,C2+TC2,SRIMATHI R,AB2-402
BAEEE203,Microcontrollers and Embedded Programming,ELA,1,L25+L26,SRIMATHI R,AB1-603A
BAEEE203,Microcontrollers and Embedded Programming,ETH,3,C1+TC1,VIJAYAPRIYA R,AB2-401
BAEEE203,Microcontrollers and Embedded Programming,ELA,1,L43+L44,VIJAYAPRIYA R,AB1-603A
BAEEE203,Microcontrollers and Embedded Programming,ETH,3,C1+TC1,INAYATHULLAAH ABDUL KAREEM,AB2-402
BAEEE203,Microcontrollers and Embedded Programming,ELA,1,L45+L46,INAYATHULLAAH ABDUL KAREEM,AB1-603A
BAEEE206,Electrical Machines,ETH,3,D2+TD2,BINU BEN JOSE D R,AB2-401
BAEEE206,Electrical Machines,ELA,1,L25+L26,BINU BEN JOSE D R,AB1-002
BAEEE206,Electrical Machines,ELA,1,L41+L42,BINU BEN JOSE D R,AB1-002
BAEEE206,Electrical Machines,ETH,3,D1+TD1,UMAYAL C,AB2-401
BAEEE206,Electrical Machines,ELA,1,L43+L44,UMAYAL C,AB1-002
BAEEE206,Electrical Machines,ELA,1,L11+L12,UMAYAL C,AB1-002
BAEEE206,Electrical Machines,ETH,3,D1+TD1,ANANTHA KRISHNAN V,AB2-402
BAEEE206,Electrical Machines,ELA,1,L37+L38,ANANTHA KRISHNAN V,AB1-002
BAEEE206,Electrical Machines,ELA,1,L23+L24,ANANTHA KRISHNAN V,AB1-002
BAEEE206,Electrical Machines,ETH,3,D1+TD1,GANESH M,AB2-406
BAEEE206,Electrical Machines,ELA,1,L29+L30,GANESH M,AB1-002
BAEEE206,Electrical Machines,ELA,1,L49+L50,GANESH M,AB1-002
BAEEE206,Electrical Machines,ETH,3,D2+TD2,KAMAL C,AB2-402
BAEEE206,Electrical Machines,ELA,1,L19+L20,KAMAL C,AB1-002
BAEEE206,Electrical Machines,ELA,1,L35+L36,KAMAL C,AB1-002
BAEEE206,Electrical Machines,ETH,3,D2+TD2,SUBHENDU SEKHAR SAHOO,AB2-406
BAEEE206,Electrical Machines,ELA,1,L7+L8,SUBHENDU SEKHAR SAHOO,AB1-002
BAEEE206,Electrical Machines,ELA,1,L53+L54,SUBHENDU SEKHAR SAHOO,AB1-002
BECS303L,Power Electronics and Drives,TH,3,E1+TE1,NILANJAN TEWARI,AB2-407
BECS303P,Power Electronics and Drives Lab,LO,1,L49+L50,NILANJAN TEWARI,AB1-603
BECS303P,Power Electronics and Drives Lab,LO,1,L43+L44,NILANJAN TEWARI,AB1-603
BECS304L,Computer aided Power System Analysis,TH,3,F1+TF1,NAWIN RA,AB2-407
BECS304P,Computer aided Power System Analysis Lab,LO,1,L37+L38,NAWIN RA,AB1-607
BECS402L,Smart Cities: Trans Disciplinary Perspective,TH,3,E1+TE1,SENTHIL KUMAR N,AB2-408
BECS497J,Project - I,PJT,3,NIL,ACAD FACULTY,NIL
BEEE202L,Electromagnetic Theory,TH,3,D2+TD2,ANANTHA KRISHNAN V,AB2-408
BEEE211E,VLSI Design,ETH,2,F1,GIRIJA SHANKAR SAHOO,AB2-405
BEEE211E,VLSI Design,ELA,1,L23+L24,GIRIJA SHANKAR SAHOO,AB3-312
BEEE302L,Digital Signal Processing,TH,3,E1+TE1,UMAYAL C,AB2-403
BEEE302L,Digital Signal Processing,TH,3,E1+TE1,BALAMURUGAN P,AB2-404
BEEE302L,Digital Signal Processing,TH,3,E2+TE2,DEEPA T,AB2-403
BEEE302L,Digital Signal Processing,TH,3,E2+TE2,IYSWARYA ANNAPOORANI K,AB2-404
BEEE302P,Digital Signal Processing Lab,LO,1,L39+L40,UMAYAL C,AB1-603A
BEEE302P,Digital Signal Processing Lab,LO,1,L37+L38,BALAMURUGAN P,AB1-603A
BEEE302P,Digital Signal Processing Lab,LO,1,L7+L8,DEEPA T,AB1-603A
BEEE302P,Digital Signal Processing Lab,LO,1,L9+L10,IYSWARYA ANNAPOORANI K,AB1-603A
BEEE303L,Control Systems,TH,3,B2+TB2,NITHYA VENKATESAN,AB3-605
BEEE303L,Control Systems,TH,3,B1+TB1,SUBBULEKSHMI D,AB3-604
BEEE303P,Control Systems Lab,LO,1,L23+L24,NITHYA VENKATESAN,AB1-306
BEEE303P,Control Systems Lab,LO,1,L11+L12,SUBBULEKSHMI D,AB1-306
BEEE304L,Power Systems Engineering,TH,4,A1+TA1+TAA1,MEERA P S,AB2-403
BEEE304L,Power Systems Engineering,TH,4,A1+TA1+TAA1,LAVANYA V,AB2-404
BEEE304L,Power Systems Engineering,TH,4,A2+TA2+TAA2,ARUL R,AB2-403
BEEE304L,Power Systems Engineering,TH,4,A2+TA2+TAA2,KURUSEELAN S,AB2-404
BEEE309L,Microprocessors and Microcontrollers,TH,3,B2+TB2,KANIMOZHI G,AB2-403
BEEE309L,Microprocessors and Microcontrollers,TH,3,B1+TB1,VIJAYAPRIYA R,AB2-403
BEEE309L,Microprocessors and Microcontrollers,TH,3,B1+TB1,INAYATHULLAAH ABDUL KAREEM,AB2-404
BEEE309L,Microprocessors and Microcontrollers,TH,3,B2+TB2,PRITAM,AB2-404
BEEE309P,Microprocessors and Microcontrollers Lab,LO,1,L19+L20,KANIMOZHI G,AB1-603A
BEEE309P,Microprocessors and Microcontrollers Lab,LO,1,L51+L52,VIJAYAPRIYA R,AB1-603A
BEEE309P,Microprocessors and Microcontrollers Lab,LO,1,L49+L50,INAYATHULLAAH ABDUL KAREEM,AB1-603A
BEEE309P,Microprocessors and Microcontrollers Lab,LO,1,L21+L22,PRITAM,AB1-603A
BEEE312L,AC Machines,TH,2,G2,JAMUNA K,AB2-403
BEEE312L,AC Machines,TH,2,G1,SRI RAMALAKSHMI P,AB2-403
BEEE312L,AC Machines,TH,2,G1,JYOTISMITA MISHRA,AB2-404
BEEE312L,AC Machines,TH,2,G2,RUPA MISHRA,AB2-404
BEEE312P,AC Machines Lab,LO,1,L13+L14,JAMUNA K,AB1-002
BEEE312P,AC Machines Lab,LO,1,L27+L28,JAMUNA K,AB1-002
BEEE312P,AC Machines Lab,LO,1,L31+L32,SRI RAMALAKSHMI P,AB1-002
BEEE312P,AC Machines Lab,LO,1,L45+L46,SRI RAMALAKSHMI P,AB1-002
BEEE312P,AC Machines Lab,LO,1,L5+L6,JYOTISMITA MISHRA,AB1-002
BEEE312P,AC Machines Lab,LO,1,L55+L56,JYOTISMITA MISHRA,AB1-002
BEEE312P,AC Machines Lab,LO,1,L1+L2,RUPA MISHRA,AB1-002
BEEE312P,AC Machines Lab,LO,1,L15+L16,RUPA MISHRA,AB1-002
BEEE406L,FACTS and HVDC,TH,3,B1+TB1,VAITHILINGAM C,AB2-405
BEEE409L,Robotics and Control,TH,3,F1+TF1,SWETHA R KUMAR,AB2-404
BEEE410L,Machine Learning,TH,3,F2+TF2,SENTHIL KUMAR R,AB2-403
BEEE411L,Artificial Intelligence,TH,3,F1+TF1,KRISHNA KUMBA,AB2-403
BEEE412L,Sensors and Actuators,TH,2,A1,E MANIKANDAN,MAB3-401
BEEE412P,Sensors and Actuators Lab,LO,1,L5+L6,E MANIKANDAN,AB3-311
BEEE416L,Electric Vehicles,TH,3,D1+TD1,BALAMURUGAN P,AB2-405
BEEE423E,Industrial IoT,ETH,3,F2+TF2,MORLA LAKSHMI SIVA SAI KUMAR,AB2-408
BEEE423E,Industrial IoT,ELA,1,L15+L16,MORLA LAKSHMI SIVA SAI KUMAR,AB1-603A
BEEE497J,Project - I,PJT,3,NIL,ACAD FACULTY,NIL
EEE1901,Technical Answers for Real World Problems (TARP),ETH,1,TG1,ANGELINE EZHILARASI G,AB2-408
EEE1901,Technical Answers for Real World Problems (TARP),EPJ,1,NIL,ANGELINE EZHILARASI G,NIL
MAELM504,Electric Motor Drives,ETH,3,C2+TC2,INAYATHULLAAH ABDUL KAREEM,AB2-705
MAELM504,Electric Motor Drives,ELA,1,L33+L34,INAYATHULLAAH ABDUL KAREEM,AB2-016
MAELM601,Artificial Intelligence for Electric Mobility,ETH,3,A2+TA2,BALAMURUGAN P,AB2-705
MAELM601,Artificial Intelligence for Electric Mobility,ELA,1,L45+L46,BALAMURUGAN P,AB2-016
MAELM698,Internship I/ Dissertation I,PJT,10,NIL,ACAD FACULTY,NIL
BAECE201,Probability Theory and Random Processes,TH,4,D1+TD1+TDD1,MOHANAPRASAD K,AB1-301
BAECE201,Probability Theory and Random Processes,TH,4,D1+TD1+TDD1,SANKAR GANESH,AB1-302
BAECE201,Probability Theory and Random Processes,TH,4,D1+TD1+TDD1,IDAYACHANDRAN G,AB1-308
BAECE201,Probability Theory and Random Processes,TH,4,D1+TD1+TDD1,KALAIVANAN K,AB1-309
BAECE201,Probability Theory and Random Processes,TH,4,D2+TD2+TDD2,IDAYACHANDRAN G,AB1-301
BAECE201,Probability Theory and Random Processes,TH,4,D2+TD2+TDD2,KALAIVANAN K,AB1-302
BAECE201,Probability Theory and Random Processes,TH,4,D2+TD2+TDD2,MARKKANDAN,AB1-308
BAECE201,Probability Theory and Random Processes,TH,4,D2+TD2+TDD2,VETRIVELAN P,AB1-309
BAECE203,Analog Electronics,ETH,3,A1+TA1,V.R BALAJI,AB1-301
BAECE203,Analog Electronics,ETH,3,A1+TA1,BINDU B,AB1-302
BAECE203,Analog Electronics,ETH,3,A1+TA1,BRINTHA THERESE A,AB1-308
BAECE203,Analog Electronics,ETH,3,A1+TA1,CHANDRAMAULESHWAR ROY,AB1-309
BAECE203,Analog Electronics,ETH,3,A1+TA1,SANGEETHA R G,AB1-608
BAECE203,Analog Electronics,ETH,3,A1+TA1,SATHYA SREE J,AB1-609
BAECE203,Analog Electronics,ETH,3,A1+TA1,B PRASHANTH KUMAR,AB1-610
BAECE203,Analog Electronics,ETH,3,A2+TA2,LAKSHMI B,AB1-301
BAECE203,Analog Electronics,ETH,3,A2+TA2,BRINTHA THERESE A,AB1-302
BAECE203,Analog Electronics,ETH,3,A2+TA2,CHANDRAMAULESHWAR ROY,AB1-309
BAECE203,Analog Electronics,ETH,3,A2+TA2,RAHUL NARASIMHAN,AB1-608
BAECE203,Analog Electronics,ETH,3,A2+TA2,SANGEETHA R G,AB1-609
BAECE203,Analog Electronics,ETH,3,A2+TA2,SATHYA SREE J,AB1-610
BAECE203,Analog Electronics,ELA,1,L31+L32,V.R BALAJI,AB1-307A
BAECE203,Analog Electronics,ELA,1,L31+L32,GIRIJA SHANKAR SAHOO,AB1-307A
BAECE203,Analog Electronics,ELA,1,L23+L24,BINDU B,AB1-307A
BAECE203,Analog Electronics,ELA,1,L23+L24,PAPANASAM E,AB1-307A
BAECE203,Analog Electronics,ELA,1,L11+L12,BRINTHA THERESE A,AB1-307A
BAECE203,Analog Electronics,ELA,1,L11+L12,JEAN JENIFER NESAM J,AB1-307A
BAECE203,Analog Electronics,ELA,1,L39+L40,CHANDRAMAULESHWAR ROY,AB1-307A
BAECE203,Analog Electronics,ELA,1,L39+L40,VIJAYAKUMAR P,AB1-307A
BAECE203,Analog Electronics,ELA,1,L37+L38,SANGEETHA R G,AB1-307A
BAECE203,Analog Electronics,ELA,1,L37+L38,S SHOBA,AB1-307A
BAECE203,Analog Electronics,ELA,1,L49+L50,SATHYA SREE J,AB1-307A
BAECE203,Analog Electronics,ELA,1,L49+L50,PRATHIBA A,AB1-307A
BAECE203,Analog Electronics,ELA,1,L45+L46,B PRASHANTH KUMAR,AB1-307A
BAECE203,Analog Electronics,ELA,1,L45+L46,ABHIJIT MISHRA,AB1-307A
BAECE203,Analog Electronics,ELA,1,L29+L30,LAKSHMI B,AB1-307A
BAECE203,Analog Electronics,ELA,1,L29+L30,SRIDHAR C,AB1-307A
BAECE203,Analog Electronics,ELA,1,L3+L4,BRINTHA THERESE A,AB1-307A
BAECE203,Analog Electronics,ELA,1,L3+L4,FLORENCE GNANA POOVATHY J,AB1-307A
BAECE203,Analog Electronics,ELA,1,L9+L10,CHANDRAMAULESHWAR ROY,AB1-307A
BAECE203,Analog Electronics,ELA,1,L9+L10,TANMOY MAJUMDER,AB1-307A
BAECE203,Analog Electronics,ELA,1,L21+L22,RAHUL NARASIMHAN,AB1-307A
BAECE203,Analog Electronics,ELA,1,L21+L22,G LAKSHMI PRIYA,AB1-307A
BAECE203,Analog Electronics,ELA,1,L7+L8,SANGEETHA R G,AB1-307A
BAECE203,Analog Electronics,ELA,1,L7+L8,A BHARATHI SANKAR,AB1-307A
BAECE203,Analog Electronics,ELA,1,L19+L20,SATHYA SREE J,AB1-307A
BAECE203,Analog Electronics,ELA,1,L19+L20,E MANIKANDAN,AB1-307A
BAECE204,Microcontrollers and Embedded C Programming,ETH,3,F1+TF1,MANOJ KUMAR R,AB4-517
BAECE204,Microcontrollers and Embedded C Programming,ETH,3,F1+TF1,BERLIN HENCY V,AB1-302
BAECE204,Microcontrollers and Embedded C Programming,ETH,3,F1+TF1,JOHN SAHAYA RANI ALEX,AB1-308
BAECE204,Microcontrollers and Embedded C Programming,ETH,3,F1+TF1,VIGNESWARAN T,AB1-309
BAECE204,Microcontrollers and Embedded C Programming,ETH,3,F1+TF1,VYDEKI D,AB1-301
BAECE204,Microcontrollers and Embedded C Programming,ELA,1,L49+L50,MANOJ KUMAR R,AB3-102
BAECE204,Microcontrollers and Embedded C Programming,ELA,1,L11+L12,BERLIN HENCY V,AB3-102
BAECE204,Microcontrollers and Embedded C Programming,ELA,1,L55+L56,JOHN SAHAYA RANI ALEX,AB3-102
BAECE204,Microcontrollers and Embedded C Programming,ELA,1,L51+L52,VIGNESWARAN T,AB3-102
BAECE204,Microcontrollers and Embedded C Programming,ELA,1,L37+L38,VYDEKI D,AB3-102
BAECE204,Microcontrollers and Embedded C Programming,ETH,3,F2+TF2,BERLIN HENCY V,AB1-302
BAECE204,Microcontrollers and Embedded C Programming,ETH,3,F2+TF2,JOHN SAHAYA RANI ALEX,AB1-301
BAECE204,Microcontrollers and Embedded C Programming,ETH,3,F2+TF2,VIGNESWARAN T,AB1-308
BAECE204,Microcontrollers and Embedded C Programming,ETH,3,F2+TF2,VYDEKI D,AB1-309
BAECE204,Microcontrollers and Embedded C Programming,ELA,1,L19+L20,BERLIN HENCY V,AB3-102
BAECE204,Microcontrollers and Embedded C Programming,ELA,1,L5+L6,JOHN SAHAYA RANI ALEX,AB3-102
BAECE204,Microcontrollers and Embedded C Programming,ELA,1,L23+L24,VIGNESWARAN T,AB3-102
BAECE204,Microcontrollers and Embedded C Programming,ELA,1,L9+L10,VYDEKI D,AB3-102
BAECE205,Control Systems,TH,4,C2+TC2+TCC2,NITISH KATAL,AB1-301
BAECE205,Control Systems,TH,4,C1+TC1+TCC1,SOFANA REKA S,AB1-302
BAECE205,Control Systems,TH,4,C1+TC1+TCC1,NIRAJ KUMAR,AB1-308
BAECE205,Control Systems,TH,4,C1+TC1+TCC1,PRIYANKA DAS,AB1-309
BAECE205,Control Systems,TH,4,C1+TC1+TCC1,SOUMYA RANJAN MAHAPATRO,AB4-514
BAECE205,Control Systems,TH,4,C1+TC1+TCC1,SUNIL KUMAR PRADHAN,AB1-301
BAECE205,Control Systems,TH,4,C2+TC2+TCC2,NIRAJ KUMAR,AB1-302
BAECE205,Control Systems,TH,4,C2+TC2+TCC2,PRIYANKA DAS,AB1-308
BAECE205,Control Systems,TH,4,C2+TC2+TCC2,SOUMYA RANJAN MAHAPATRO,AB1-309
BAECE206,Digital Signal Processing,ETH,3,G1+TG1,ASHOK,AB1-301
BAECE206,Digital Signal Processing,ELA,1,L37+L38,ASHOK,AB1-707
BAECE206,Digital Signal Processing,ETH,3,G2+TG2,SATHIYA NARAYANAN S,AB1-301
BAECE206,Digital Signal Processing,ELA,1,L25+L26,SATHIYA NARAYANAN S,AB1-707
BAECE206,Digital Signal Processing,ETH,3,G1+TG1,ANNIS FATHIMA A,AB1-302
BAECE206,Digital Signal Processing,ETH,3,G1+TG1,RAMESH R,AB1-308
BAECE206,Digital Signal Processing,ETH,3,G1+TG1,SOURABH PAUL,AB1-309
BAECE206,Digital Signal Processing,ELA,1,L55+L56,ANNIS FATHIMA A,AB1-707
BAECE206,Digital Signal Processing,ELA,1,L43+L44,RAMESH R,AB1-707
BAECE206,Digital Signal Processing,ELA,1,L45+L46,SOURABH PAUL,AB1-707
BAECE206,Digital Signal Processing,ETH,3,G2+TG2,ANNIS FATHIMA A,AB1-302
BAECE206,Digital Signal Processing,ETH,3,G2+TG2,RAMESH R,AB1-308
BAECE206,Digital Signal Processing,ETH,3,G2+TG2,SOURABH PAUL,AB1-309
BAECE206,Digital Signal Processing,ELA,1,L29+L30,ANNIS FATHIMA A,AB1-707
BAECE206,Digital Signal Processing,ELA,1,L13+L14,RAMESH R,AB1-707
BAECE206,Digital Signal Processing,ELA,1,L15+L16,SOURABH PAUL,AB1-707
BAEVD201,Electronic Circuits,ETH,3,G1+TG1,MANIKANDAN P,AB4-514
BAEVD201,Electronic Circuits,ETH,3,G2+TG2,MANIKANDAN P,AB4-514
BAEVD201,Electronic Circuits,ELA,1,L55+L56,MANIKANDAN P,AB1-307A
BAEVD201,Electronic Circuits,ELA,1,L55+L56,MD SADULLAH,AB1-307A
BAEVD201,Electronic Circuits,ELA,1,L25+L26,MANIKANDAN P,AB1-307A
BAEVD201,Electronic Circuits,ELA,1,L25+L26,PUGAZHENTHI R,AB1-307A
BAEVD203,Communication Systems,TH,4,D1+TD1+TDD1,S SELVENDRAN,AB4-514
BAEVD203,Communication Systems,TH,4,D2+TD2+TDD2,AMIT KUMAR,AB4-514
BAEVD204,Signal Processing,ETH,3,A1+TA1,SUCHETHA M,AB4-514
BAEVD204,Signal Processing,ELA,1,L49+L50,SUCHETHA M,AB1-707
BAEVD204,Signal Processing,ETH,3,A2+TA2,PRANABA KUMAR MISHRO,AB4-514
BAEVD204,Signal Processing,ELA,1,L21+L22,PRANABA KUMAR MISHRO,AB1-707
BECE103L,Analog and Digital Electronics,TH,3,F2+TF2,SHAIK AHMADSAIDULU,AB1-410
BECE103P,Analog and Digital Electronics Lab,LO,1,L59+L60,SHAIK AHMADSAIDULU,AB1-307A
BECE203L,Circuit Theory,TH,4,C1+TC1+TCC1,CHANDRASEKARAN N,AB1-811
BECE204L,Microprocessors and Microcontrollers,TH,3,D1+TD1,JAGANNATH M,MAB4-101
BECE204L,Microprocessors and Microcontrollers,TH,3,D2+TD2,SIVASUBRAMANIAN A,MAB3-102
BECE204P,Microprocessors and Microcontrollers Lab,LO,1,L11+L12,JAGANNATH M,AB1-207
BECE204P,Microprocessors and Microcontrollers Lab,LO,1,L23+L24,SIVASUBRAMANIAN A,AB1-207
BECE208E,Data Structures and Algorithms,ETH,2,G2,BIBHUTI BHUSAN PRADHAN,AB1-809
BECE208E,Data Structures and Algorithms,ELA,1,L13+L14,BIBHUTI BHUSAN PRADHAN,AB4-411
BECE301L,Digital Signal Processing,TH,3,E1+TE1,RANJEET KUMAR,AB1-611
BECE301L,Digital Signal Processing,TH,3,E1+TE1,RAVI TIWARI,AB1-710
BECE301L,Digital Signal Processing,TH,3,E1+TE1,S SIVAKUMAR,AB1-711
BECE301L,Digital Signal Processing,TH,3,E1+TE1,SRIVATSAN K,AB1-801
BECE301L,Digital Signal Processing,TH,3,E2+TE2,RANJEET KUMAR,AB1-611
BECE301L,Digital Signal Processing,TH,3,E2+TE2,RAVI TIWARI,AB1-710
BECE301L,Digital Signal Processing,TH,3,E2+TE2,S SIVAKUMAR,AB1-711
BECE301L,Digital Signal Processing,TH,3,E2+TE2,SRIVATSAN K,AB1-801
BECE301P,Digital Signal Processing Lab,LO,1,L5+L6,RANJEET KUMAR,AB1-707
BECE301P,Digital Signal Processing Lab,LO,1,L33+L34,RAVI TIWARI,AB1-707
BECE301P,Digital Signal Processing Lab,LO,1,L31+L32,S SIVAKUMAR,AB1-707
BECE301P,Digital Signal Processing Lab,LO,1,L11+L12,SRIVATSAN K,AB1-707
BECE301P,Digital Signal Processing Lab,LO,1,L1+L2,RANJEET KUMAR,AB1-707
BECE301P,Digital Signal Processing Lab,LO,1,L19+L20,RAVI TIWARI,AB1-707
BECE301P,Digital Signal Processing Lab,LO,1,L27+L28,S SIVAKUMAR,AB1-707
BECE301P,Digital Signal Processing Lab,LO,1,L3+L4,SRIVATSAN K,AB1-707
BECE302L,Control Systems,TH,3,B1+TB1,AKASH KUMAR PRADHAN,AB1-611
BECE302L,Control Systems,TH,3,B2+TB2,AKASH KUMAR PRADHAN,AB1-611
BECE302L,Control Systems,TH,3,B1+TB1,DHEEREN KU MAHAPATRA,AB1-710
BECE302L,Control Systems,TH,3,B2+TB2,DHEEREN KU MAHAPATRA,AB1-710
BECE302L,Control Systems,TH,3,B1+TB1,MANMOHAN SHARMA,AB1-711
BECE302L,Control Systems,TH,3,B2+TB2,MANMOHAN SHARMA,AB1-711
BECE302L,Control Systems,TH,3,B1+TB1,RAJU PATEL,AB1-801
BECE302L,Control Systems,TH,3,B2+TB2,RAJU PATEL,AB1-801
BECE303L,VLSI System Design,TH,3,B1+TB1,RAVI SANKAR A,AB1-808
BECE303L,VLSI System Design,TH,3,B1+TB1,SARAVANA KUMAR R,AB1-811
BECE303L,VLSI System Design,TH,3,B1+TB1,VELMATHI G,AB1-809
BECE303L,VLSI System Design,TH,3,B1+TB1,PAPANASAM E,AB1-802
BECE303L,VLSI System Design,TH,3,B2+TB2,SASIPRIYA P,AB1-808
BECE303L,VLSI System Design,TH,3,B2+TB2,UMADEVI S,AB1-809
BECE303L,VLSI System Design,TH,3,B2+TB2,B PRASHANTH KUMAR,AB1-802
BECE303L,VLSI System Design,TH,3,B2+TB2,SARAVANA KUMAR R,AB1-811
BECE303P,VLSI System Design Lab,LO,1,L37+L38,RAVI SANKAR A,AB3-312
BECE303P,VLSI System Design Lab,LO,1,L13+L14,SASIPRIYA P,AB3-312
BECE303P,VLSI System Design Lab,LO,1,L25+L26,UMADEVI S,AB3-312
BECE303P,VLSI System Design Lab,LO,1,L39+L40,VELMATHI G,AB3-312
BECE303P,VLSI System Design Lab,LO,1,L9+L10,B PRASHANTH KUMAR,AB3-312
BECE303P,VLSI System Design Lab,LO,1,L15+L16,SARAVANA KUMAR R,AB3-312
BECE303P,VLSI System Design Lab,LO,1,L31+L32,SARAVANA KUMAR R,AB3-312
BECE303P,VLSI System Design Lab,LO,1,L55+L56,PAPANASAM E,AB3-312
BECE304L,Analog Communication Systems,TH,3,A1+TA1,DESU MOULIKA,AB1-811
BECE304P,Analog Communication Systems Lab,LO,1,L29+L30,DESU MOULIKA,AB4-410
BECE305L,Antenna and Microwave Engineering,TH,3,A1+TA1,THIRIPURASUNDARI D,AB1-611
BECE305L,Antenna and Microwave Engineering,TH,3,A1+TA1,USHA KIRAN KOMMURI,AB1-710
BECE305L,Antenna and Microwave Engineering,TH,3,A1+TA1,RICHARDS JOE STANISLAUS,AB1-711
BECE305L,Antenna and Microwave Engineering,TH,3,A1+TA1,PRASAD JONES CHRISTYDASS S,AB1-801
BECE305L,Antenna and Microwave Engineering,TH,3,A2+TA2,RAVI PRAKASH DWIVEDI,AB1-611
BECE305L,Antenna and Microwave Engineering,TH,3,A2+TA2,USHA KIRAN KOMMURI,AB1-710
BECE305L,Antenna and Microwave Engineering,TH,3,A2+TA2,RICHARDS JOE STANISLAUS,AB1-711
BECE305L,Antenna and Microwave Engineering,TH,3,A2+TA2,PRASAD JONES CHRISTYDASS S,AB1-801
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L43+L44,THIRIPURASUNDARI D,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L43+L44,AMIT KUMAR,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L29+L30,USHA KIRAN KOMMURI,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L29+L30,MARKKANDAN,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L37+L38,RICHARDS JOE STANISLAUS,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L37+L38,RALPH SAMUEL THANGARAJ,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L39+L40,PRASAD JONES CHRISTYDASS S,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L39+L40,DHEEREN KU MAHAPATRA,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L27+L28,RAVI PRAKASH DWIVEDI,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L27+L28,SUMAN SAHA,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L7+L8,USHA KIRAN KOMMURI,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L7+L8,SHARON GIFTSY A L,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L3+L4,RICHARDS JOE STANISLAUS,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L3+L4,RALPH SAMUEL THANGARAJ,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L21+L22,PRASAD JONES CHRISTYDASS S,AB2-G02
BECE305P,Antenna and Microwave Engineering Lab,LO,1,L21+L22,DHEEREN KU MAHAPATRA,AB2-G02
BECE306L,Digital Communication Systems,TH,3,F1+TF1,B. NAGAJAYANTHI,AB1-611
BECE306L,Digital Communication Systems,TH,3,F1+TF1,P NIRMALA,AB1-710
BECE306L,Digital Communication Systems,TH,3,F1+TF1,ILAVARASAN T,AB1-801
BECE306L,Digital Communication Systems,TH,3,F1+TF1,USHA RANI S,AB1-711
BECE306L,Digital Communication Systems,TH,3,F2+TF2,B. NAGAJAYANTHI,AB1-611
BECE306L,Digital Communication Systems,TH,3,F2+TF2,P NIRMALA,AB1-710
BECE306L,Digital Communication Systems,TH,3,F2+TF2,USHA RANI S,AB1-711
BECE306L,Digital Communication Systems,TH,3,F2+TF2,ILAVARASAN T,AB1-801
BECE306P,Digital Communication Systems Lab,LO,1,L51+L52,B. NAGAJAYANTHI,AB4-410
BECE306P,Digital Communication Systems Lab,LO,1,L23+L24,P NIRMALA,AB4-410
BECE306P,Digital Communication Systems Lab,LO,1,L55+L56,USHA RANI S,AB4-410
BECE306P,Digital Communication Systems Lab,LO,1,L49+L50,ILAVARASAN T,AB4-410
BECE306P,Digital Communication Systems Lab,LO,1,L9+L10,B. NAGAJAYANTHI,AB4-410
BECE306P,Digital Communication Systems Lab,LO,1,L7+L8,P NIRMALA,AB4-410
BECE306P,Digital Communication Systems Lab,LO,1,L19+L20,USHA RANI S,AB4-410
BECE306P,Digital Communication Systems Lab,LO,1,L25+L26,ILAVARASAN T,AB4-410
BECE309L,Artificial Intelligence and Machine Learning,TH,3,G1+TG1,VIJAYARAJAN R,AB1-711
BECE309L,Artificial Intelligence and Machine Learning,TH,3,G2+TG2,VIJAYARAJAN R,AB1-710
BECE309L,Artificial Intelligence and Machine Learning,TH,3,G1+TG1,S SHOBA,AB1-811
BECE309L,Artificial Intelligence and Machine Learning,TH,3,G1+TG1,PRAVEEN JARAUT,AB1-802
